,label,sent
11,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The facts are the surface of concepts and ideas while the unpredictable facts are waiting for people to find by themselves .
12,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Finally , not knowing the concepts of facts will give the young people wrong direction for they only learn their life based on things they see , and do not know how to look at them in a proper and objective way ."
13,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","This will lead to an bad result and a young student , for instance , will not understand will the criminals are punished while they do not know how people are supposed to behave in this world ."
14,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Therefore , to understand the concepts and ideas are much more important than merely knowing the facts so called ."
15,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","today s society offers us many advantages and conveniences , and one of those is surely the possibility to be able to drive cars ."
16,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","almost every person nowadays drives a car , because it is a very fast and convenient means of transportation ."
17,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",i don t agree with the statement claiming that in twenty years there will be fewer cars because of the following reasons .
18,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","first of all , cars have brought so many important advantages to our society that i don t think people will ever be willing to give up ."
19,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","for example , cars are very useful when we want to get to a certain place and we don t want to wake up early in the morning or follow a time schedule ."
20,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","in this case , a bus can not replace a car in anyway ."
21,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","also , a car is faster than a train or a bus and allows us to get to our destination faster ."
22,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","also , people nowadays have become lazy and they are used to taking the car even if they do not really need to ."
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","some people find it more convenient to take the car everywhere they go , without having to walk , take a bike or another means of public transportation ."
24,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","in addition , other people don t like to rely on public means of transportation because of various reasons ."
25,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","public means are generally slower than cars , and they also stop to places where we are not going , in this way taking more time to get to our destination ."
26,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",some people may view this as a waste of their time .
27,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","furthermore , when we are in a hurry , we don t have time to just walk or take a bike , and if we don t like trains or buses the only option we have left is the car ."
28,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","other means of transportation , like planes , are useful to travel long distances but can not substitute the car ."
29,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","if we are travelling short distances , the only means that can guarantee us a fast way of transportation is the car ."
30,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","even thought i i believe that the use of cars should DBE reduced because of all the devastating damages it has on us and our enviroment , for instance air pollution , i am also convinced that people will want to continue to use the"
31,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",During my life I made many social work to support my community .
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I think that I can disagree with the statement : `` young people nowadays do not give enough time to helping their communities '' because i 'm a young person and i do its .
33,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But I down that this statement is truth in many communities and in many group of young people .
34,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Intact many young people do n't make nothing to help or to support their communities .
35,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This situation is because they do n't feel part of their communities .
36,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",For example if a young person changes his home many times he ca n't feel a part of a community and i understand that is difficult to help some unknown thing .
37,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",also because if you do n't know a thing you ca n't imaginate of what this thing need .
38,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Sometime young people are criticized by their communities and so it very difficult that young people want help them .
39,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Sometime young people have really too many things to do .
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example school , sport , work . .."
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",and they have no time for social activities .
42,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I think that is very important for a young person make some thing for his community because in this way he can feel able to help some one .
43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",The difference between young people and old people is that older people have already done what young people are out looking for to do .
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","This does not mean that every older person has done it or that every young person is out to do it , it just means that people are different at different ages ."
45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Young people for example teenagers are mostly going to high school and getting ready to go to college .
46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",The reason teens look forward to college is because in college they get to meet new people and get to learn clot more in detail the subjects they most enjoy .
47,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Also in college they get to move out of home and have clot more freedom than they would have at home .
48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",But some young people at this point in life are learning to take responsibilities and that sometimes is a hard task to learn when they have not really been brought up with it .
49,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","What young people are out looking for is traveling , boyfriends/girlfriends , school , parties , money and maybe even once in a while parents ."
50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",If we look at it from this point of you most lower people have already lived their life to the fullest .
51,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",They have had children and are probably about to have grandchildren .
52,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Maybe to young people that is not exciting but to older people im sure that is the best time of their life , just because they have seen and experienced it all ."
53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","This question is so generalised that there are so many different points of views , but this is just one ."
54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Also we have to keep in mind that young people have problems as well as older people .
55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",For example sicknesses or family problems to both young and older people .
56,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",We can see many advertisements in our life .
57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","On TV , magazine , newspaper and even we can see on a street through the window ."
58,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Do these advertisements make people to buy the product ?
59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Absolutely yes , because most of them make products seem much better than they really are ."
60,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","I have three reasons why and how advertisements makes products seem better ; advertisements show only good thing , they use popular person as a model and they repeat same things ."
61,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","First of all , advertisements show only good things ."
62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",They never show negative things .
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For example , there is a computer ."
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",This computer is very fancy and looks good however the function is very limited and it has small memories .
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Would the advertisement of this computer say that it has limited function and small memories ?
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",It would show only good things and overstate about it however it would not mention about bad things .
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",People do n't know about negative things and know only good things so they may think products are very good .
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Second , they use popular person as a model to attract people ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Many advertisements use popular stars in spite of paying huge about of money .
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",People think they can be similar with the model as they use the product .
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For example , models of clothes ' advertisements are all pretty and skinny , because people think if they wear the clothes they can be as pretty as them ."
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Last of all , they are repeated so people remind the product anytime ."
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Same advertisements are repeated .
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Sometimes , I saw same advertisement for more than 10 times a day ."
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Although at first time I just passed the advertisement , however later I was interest in the advertisement and the product ."
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Advertisement repeat same state and action so make people agree with them .
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For these reasons , advertisements make products seem much better than they really are so make people buy products ."
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",In my opinion we should be careful with these advertisements to not buy that we are not necessary .
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Advertisement is just an advertisement .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","We can enjoy to see it , however we should not believe all what they say ."
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Young people enjoy life more than older people do because they building the life .
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","If one intends to be a tourist , it is logical to form part of a group and hire a tour guide ."
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","However , if one wants to be a traveler , a path that I have always chosen when visiting countries , one must be independent ."
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","One must fully experience the culture of a country , go beyond tour guides and give oneself space to explore and savor the aspects of one 's interest ."
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Groups and tour guides only confine the experience and more often than not leave the tourist disappointed .
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",A group limits one 's options .
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","For example , if a person is interested in art more than in shopping , he or she might have to be satisfied with the time given to explore an art museum in a group 's schedule ."
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","On the other hand , if one is not part of a group , one can spend whatever time one wants in an art museum , avoiding what would probably otherwise be a somewhat superficial experience ."
89,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",A group also often has a budget .
90,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","If a person is highly interest in the gastronomic aspect of a culture , he or she might be willing to spend more money on food quality and variety ."
91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Nevertheless , a group does not provide this flexibility ."
92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Getting a tour guide is often a recipe for disillusionment .
93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Tour guides have a schedule , and are probably not willing to linger on any specific monument or work of art ."
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","More importantly , it is difficult to truly appreciate a culture without reading or investigating about the country being visited ."
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Being confident a tour guide will provide all the information may lead travelers to neglect research prior to visiting , often as the result of an overestimation of the tour guide 's knowledge and passion for his or her job ."
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Lastly , tour guides often lead visitors to the infamous `` tourist traps '' : locations , stores or restaurants often exalted by guides and books that are not worth so much praise in reality ."
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Without a tour guide , one can avoid such scams and disappointments by doing independent study and choosing which places to visit ."
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","While travelling in a group led by a tour guide is often convenient and less expensive than planning the adventure alone , it takes away value from the actual trip ."
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","I , for one , greatly value independence and enthusiasm when going to a foreign country ."
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Thus , my option is always counting my family as my group and being my own tour guide ."
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Knowledge is very important issue that people should have but how to learn is most important part of the knowledge .
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In some countries like Turkey , people are forced to learn to fact rather than understand the ideas and concept ."
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I strongly belive that understanding ideas and concepts is more important to keep your knowledge widely and long time .
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Students usually have a problem with little information in one subject .
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","To have a large information about one specific topic , students should learn how to relate the informations about they heard and read ."
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For instance , two group of students are learning something about the animal names ."
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In one of the these groups , students learn facts and memorise that information ."
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The second groups are learning where these names comes from and the main points of this topic .
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Some time later , if you ask a question about unfamiliar name of animal , first group of people can not explain the topic while the others have some information about the question ."
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Secondly , the main problem in learning is forgetting the information that is learned before ."
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",This big problem 's only solution is understanding the main points and ideas .
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",According to the my teacher the most important point in learning is forgetting the information because of not learning the ideas and concepts .
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Student can easily learn and memorise the facts , but this knowledge does n't take too much time ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The major point is that if you learn how the topics are related and where that information comes from , it can make sense in your brain ."
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",After long time passes you will still remember a little information about the subject .
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","As a conclusion , people 's learning styles tale really substantial role in keeping the information widely and long time and as I said before the best solution is understanding ideas and concept ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Time is getting knowledge and using this knowledge in your work .
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","At this point people may know the topic they studied on , but they drammatiacly do n't know how they use this information ."
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","I disagree with the statement , that , young people nowadays do not give enough time to helping their communities ."
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The four reasons in support to my view , are discussed below ."
121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The first reason , is that young people , are spending more time on various fields of education like medicine and technology ."
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","It is with their persistent efforts in these fields that , latest inventions and developments like mobiles , internet , vehicles , vaccines , medicines etc. are being made possible ."
123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","This , in turn makes the life of the communities more comfortable and happier ."
124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The second reason , being the involvement of youth in charity programmes and protests ."
125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Young people , are have the energy and potent , and thus using it to do some part time activities like stage shows , marketing exhibitions etc ."
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The money that would be collected in these activities , is being diverted to the poor and the needy people in the community ."
127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",This way the young people are utilizing their leisure time for helping the community .
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Also , the youth are involving in protests , against unjust laws of the government , like reservations for backward classes , improper municipality conditions etc ."
129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",This way they are representing the problems in the community and protesting for its amelioration .
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The third , is that the young people organize several get togethers and public functions like new year function , christmas , anniversaries etc , which helps bring the people of a community together ."
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","This , not only helps in improving social contacts , but also improves cordial relations among people of the community , so that each of them can help the others , in time of need ."
132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The fourth , is that the young people play many kinds of sports ."
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The talented players from a particular community , are selected , and they represent the community , in inter - community sports competitions ."
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",This way they represent the community and hold up the prestige of their community by playing well and leading the team towards success .
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Thus , the youth do spend time to help their communities ."
136,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Most advertisements make products seem much better than they really are .
137,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This is extremely true in our modern day because the competition in the market is so high that businesses are willing to do anything to sell their products .
138,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I agree with this statement because I personally have bought many things based on their advertisements but was shocked later on by what I bought .
139,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This is a successful way to make the consumer loose trust in the producing company because when cheat and deceit come into the issue there is no way a person can depend on the seller .
140,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The market is full of other options so the buyer is not limited to this specific place especially after being treated unrespectfully .
141,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I , personally , have an issue with trust and when I put my trust into something I expect to get what I ask for with honesty and purity ."
142,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",As soon as I realize that I have been tricked then that is the last time I buy anything from that place .
143,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I do not think that I am the only one that thinks this way because if someone is willing to put their money into something than this thing better be worth it .
144,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Whenever money is involved the topic becomes more sensitive because money is something that people work hard to try to earn and they will never just blow it away on something useless , unless they have a lot of it , then thats a different story ."
145,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the other side , though , the purpose of advertising anything is to make it more appealing to the people and by giving it a little `` push '' of superiority makes it attract more people ."
146,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So you ca n't really take it against them because that is their goal .
147,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Although there is a difference between tricking someone into something and convincing them that this is the best product .
148,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",If a person is deceived into buying something than he is n't very happy especially if this thing was not really worth its price .
149,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But if a person has satisfaction from what he bought because he was convinced and appealed by it then he will not realize any defaults in the product because of his over joy with it .
150,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This issue can be argued in two different perspectives and I do n't nessecarily think that any of these two points are wrong because they are both legitimate .
151,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",My stand on this issue is that I do n't mind being convinced into something but I would never tolerate being tricked into it .
152,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Faking something and misleading someone is the worst thing to me and I seriously would NEVER put up with it .
