,label,sent
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",A famous singer says ` i know what it is to be young but you dont know what it is to be old ' when he reached the considerably old ages .
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",People who lived a lot of things  -  which can be conspired as ` taste ' in life  -  learn how to defend and stand for bad happenings and it must help them to be happy even if they are in very bed situations .
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Finally , life is not very easy to understand and identify ."
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Every second passed through our life helps us to active the understanding of the aim and that identification of life .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",This identification helps people to enjoy since the unavoidable end of this life is to ` die ' .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Young people live as if they will never die whereas olders see that end easier than the youth that philosophical finish .
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Hence , i dont believe the idea that older people enjoy life less than the younger people do because i think it doesnt completely dependent on age and the reasons i mentioned above ."
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I see a lot of young people never enjoy whereas a lot of very old people smiling and having fun with their friends .
84,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The following essay focuses on the statement that young people enjoy their life more than older people do .
85,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",From my point of view there are lot of things that make me feel like agreeing with this statement .
86,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example younger people are usually not that settled or depending on other persons , which makes you enjoy life more and live freely ."
87,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In younger years one does n't think that much about the difficulties of life that may appear later on , such as illnesses or financial security problems ."
88,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Furthermore one usually goes to college or university in younger years where life is most of the time a whole lot of joyful fun anyway , apart from some learning times ."
89,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So yes , I would say that the circumstances in your younger years make it often more easy to really enjoy life than in older years ."
90,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But on the other hand I think  -  and I can only think about it because I am in my younger years at the moment  -  the older people as well have their very own way of enjoying life .
91,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Surely they 'll do it in a different way because it 's not all about parties and having fun , but with a life - experience I am sure one can enjoy life at a different level ."
92,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Looking back on what offered life for you , everything you 've been already able to enjoy and all the goods and bads you 've gone through I think one can enjoy life as much as young people ."
93,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Apart from that I can imagine that a lot experience , which you definitely have as an older person , can give a good measure as well concerning what is really worth to enjoy and what is not ."
94,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So to bring it up to a point I would n't say that young people enjoy life more than older people do .
95,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Perhaps both groups enjoy and spend their time in different ways but in total I am sure that both are able to enjoy at a similar level .
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I think that in twenty years there wo n't be fewer cars than there are today , I think they will be different ."
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","People wo n't happily leave the opportunity of having such a confort , they prefer going to the seaside with the whole family without depending from a public service like national railways by having they private car that could take them with all the packages directly from the house to the beach with no delays and not transporting luggages by hands ."
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The car in a century became a everyday thing in the life of the people and only few think they can do everything eeven without that .
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But the lack of oil will rise in the next decades and the pollution is getting too high to use this resource any longer so it will be necessary to find new energy resources to permit the use of these private transports .
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Petrol companies like Chevron and governments ' scientist are searching new ways to give power to cars engine , for example using hydrogen or converting sunlight in power , now this kind of energies cost a lot , but in some years they will be the most used way to give power not only to cars ."
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So the cars will have probably different engines in 2030 or ( why not ? )
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","they will go on rails , but they number wo n't change a lot , maybe it will grow if the new resources will be accessible to everybody without making too much pollution ."
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I often watch advertisements on TV commercials or magazines .
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","When I watch these advertisements , I always think that these advertisements are too much performance ."
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",The reasons that I think such thing is that I have experiences that there are big difference between advertisements and real one .
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Therefore I agree with this statement .
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","First of all , I watch advertisements on TV everyday ."
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Actually that advertisements are attracted me .
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",And then I have experienced that I bought digital camera on TV shopping program .
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","However when I got this camera , I was really disappointed it ."
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Because the camera was n't good .
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","On the TV shopping program , I thought that the camera was good ."
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","However , after getting it , I realized that that salesperson on the TV program explained it too much ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","The person on the TV said that it is easy to use this camera , in fact I thought that this camera 's operation was so complicated ."
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In addition , when I worked for a bank , we were selling some stocks ."
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",And then our bank was using advertisements on TV .
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",That advertisements said only good aspects .
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",However not only me but also my coworkers thoght that that stocks have also risks .
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","I thought that our advertisements should announce about high risk and high return , and I thought that some customers must be misunderstand about this investment ."
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",In fact some customers who watched our advertisements on TV misunderstood .
121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",They did n't know risks on this investments .
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","I have bad experiences about advertisements , when I was customer , in addition , I felt that our bank 's advertisements where I was working for was much better than real one ."
123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I understand that advertisements are strategy of sale .
124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",However I really think that it should n't do too much performances .
125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Because many customers might misunderstand .
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","However , in fact there are many too much performances advertisements in the world ."
127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Therefore I agree with the idea that most advertisements make products seem much better than they really are .
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I think the most advertisements are made to look the products much better than they really are .
129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",They make the ad or TV commercials intensionally attract the customer by emphasizing a certain going of products .
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Typical example is , I think , an advertisements of car ."
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",One commercial that I felt like I missed the going was the one ; a man at the groccary casher looks at what he was going to buy and what the other man is going to .
132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",He got vegetables and a pack of big in Tofu in his cart and the other man has huge bulk of beef .
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",After that he rushes into a car dealer and buys a big car .
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","An impression that I had from this TV commercial is , `` Get a big car , get your dignity . ''"
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",But the car eats gas like a monster .
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In these days , especially after the midle - east crisis , the gas efficiency is one of the most important elements when you choose which car you purchase ."
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",More people concern about efficiency much more they used to before .
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I believe that the car company ought to forces on what the era require them to make and respond what people need .
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",The ad does n't show anything like that but encourage people to reverse the flow of the current .
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","We , consumers need to be smart enough to read what they show and what they hide behind the advertisement ."
141,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Successful people try new things and take risks rather than doing what they already know is very precise and exact on its part .
142,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",because a successful person is very ambitious and intrepid .
143,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",he is full of spirit and ready to face any type of struggle or danger in any face of his life .
144,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",they have a innate quality to invent new things and generate new ideas .
145,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",it does not that successful people dont face failure in their life .
146,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",but the fact is that they are not like other common people who lose their strength and determination in any part of difficulties .
147,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",but rather they are people who spend their life only to face challenges and dangers .
148,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",they follow on the principle `` failure is the stepping stone to success '' .doing only the things which you are confined to or which you know how to do well is very common and usual which can be done by anybody .
149,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",the point lies in doing something different from others .
150,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",there are certain examples showing how successful peoples are different from the common individuals .
151,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Firstly , Issac Newton is the one who had invented the bulbs and due to his contribution we are now in this time are available with energy source else no source was available to us for lightening ."
152,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Secondly , there are many freedom fighters responsible for the freedom of india like Mahatma Gandhi , Rani Lamp Bai , Subcash Chandra Bose and etc . , ."
153,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",without their help and contribution it was very difficult to achieve the freedom .
154,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thirdly , scientists invent new things and provide us with innovative ideas so as to make us aware of the facts which are not known to us ."
155,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",course they face many failure in this course but they continue to work hard so to achieve their goal .
