,label,sent
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Suppose for example , when in school the children are taught various subjects like History , social , science , math etc because to form the foundation of a knowledge ."
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Suppose in school children are taught about first aid , which may be life saving for some one ."
42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","So , until a certain age , till the student is not sure of his fields of interest he has to gain some basic knowledge about a lot of things ."
43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","If the student is clear about his field of interest he has to go into the specifics of a single subject , this will help him in acquiring a job ."
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Finally , as the saying goes `` a single coin has two sides '' the person will have to go through both the stages depending on his age and his interest ."
45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","After a certain age , the person with knowledge in a specific subject is rather succesful in his personal life than the person with broad knowledge on many subjects ."
46,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Cars have been playing an extremely important role in the society nowadays .
47,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","While people are enjoying their obvious advantages , problems come companied with the convenience they bring ."
48,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",More and more people are complaining about the air pollution that cars created .
49,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , cars , as for me , will also exert an great impaction in human society in the future ."
50,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And their number will not even decrease .
51,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the contrary , the development of cars will be surprising and momentous ."
52,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Twenty years can be a long time or a short time , but the development of the quality of cars , including speed , security would be tremendously huge ."
53,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",People will definitely enjoy these obvious advantages in the thought of travelling more places in the world that has became smaller and smaller .
54,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And there are also other aspect in their development .
55,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As you know , many institutes and countries have been doing researches to find a fuel that possess both efficiency and environmental benefits ."
56,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Progress have been made in these researches .
57,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","And fuels can replace the role of gasoline , whose quantity has been declining because of the explosion , have two main choices ."
58,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First one , for me , is hydrogen , that can be fired and used for energy and can produce few substances that pollute the environment ."
59,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The next one is the usage of solar energy , a sort of energy that can be obtained from the sunlight using peculiar ways ."
60,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","After about twenty years , when these two kinds of energy can be used in cars , people would like to make a use of these cars under the thought to protect environment , and this thought , will be erected in ten years ascribed to the education that pay attention to the education in this area ."
61,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Not only the improvement of the qualities of cars , but the usage of fuel leads me to believe that in twenty years , the number of cars will not decreased , but ascend in a large quantity due to both the improvement of the sence to protect public and natural environment and the usage of new fuel which will make cars the most efficient and convenient means of transportation without polluting the environment ."
62,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Firstly , I disagree with this statement ."
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",As a part of advancing the technology it has been also known to be associated with cost effectiveness .
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The technologies might help in giving more chances to live modern and fancy life but does not reach to ignore the current transportation ways .
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In the recent past the discover of using the space ships was a great evolution but still yet the cost and the risk of using such technologies are preventing even developed countries to have these modern technology .
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In scientific terms , we can say that consuming of petrolume might be less than what is on today but the number of the cars might be even increase ."
67,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Relatively , the world population is increasing on daily basis thus represent the demands for more land transporter ( e.g. cars , trains . .."
68,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",etc . ) .
69,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Using of the new technologies might help in accompany the new civilization to live in a fancy life but the cost effectiveness must be put in consideration .
70,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Undergoing the process of consuming petrolume products on our daily activities this might help to develope a futuristic plan to maintain our daily usage which might be reflected on the number of the cars in the future .
71,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Alternatively , the land transportation ways will also being required as a part of our daily use and as of their cheaper cost in compare to the other fancy transportation ways ; for example , space ship , aircrafts , superjets ."
72,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Finally , I would say that as the population is increasing the demands of people to use different facilities and transportation is also increasing and it has been reported that the wide of highways and roads is taking place nowadays all over the world even with the presence of different modern technologies ( e.g. trains , airplanes , ships . .."
73,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",etc . ) .
74,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It is not even stricter on third world countries but even in the big developed countries .
75,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",What makes a successful person succesful ?
76,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It is the way of how they handle things different or more inventive compared to what I call the `` normal people '' surrounding them .
77,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Therefore , I agree with the statement that successful people try new things and take risks rather than only doing what they already know how to do well ."
78,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In the following , I will present to main arguments to support this opinion and in the end conclude with a generall statement ."
79,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",My first argument to support my opinion implies a switching in the logic of the statement : Trying new things and taking risks leads more likely to success than sticking to the ordinary way .
80,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In work life , for example , people that climb up the career leader are always those who bring about new ideas ."
81,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","At first , they question the established process , then they think about newer methods in a greater horizon ."
82,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",After that they wage the costs and benefits .
83,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Even if the new idea outlines obvious risks , for example a high rent for a store in some not so popular area , they take the risk and start the changing process ."
84,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Why ?
85,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Because `` risk taking '' is mostly regarded as short term statement .
86,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , a successful person , weighters his or hers decision making argument in a long term perspective and therefore , the risks arent as high as as first glance ."
87,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The store area , for example , will in this case probably develop into a hip shopping area ."
88,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The second reason why successful people try new things is simply , because the have more money to spend on new things or risky activities , such as fun sports or gambling ."
89,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thus , poorer or `` normal people can not afford trying to many things that get along with consume ."
90,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Of course , there might be exceptions from the stated theory , but in generall I thing that there is a logic and even a circular pattern that supports the thesis this essay is about ."
91,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",What is the most important things we have to learn at school or at university ?
92,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",That is the question . ..
93,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Is the most important thing to have a good understanding of the main concepts or ideas ?
94,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Or is it to learn a lot of informations , without having a good comprehension of the main concepts ?"
95,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","According to me , the main character for a good student at the end of the school is a good comprehension and an hability for reproducing the concepts ."
96,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In your argumentation , we will present some elements in order to give our own opinion ."
97,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First , I think it 's very important for a student to be able to reproduce the main ways of a reflexion ."
98,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , concerning a mathematical exercise , a student Wil be judged about his hability to do again the problem with different informations ."
99,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So that 's more important , it is'nt the basic informations but the way of reflexion ."
100,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It 's generally the same for Evey scientific topics .
101,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","To my mind , it 's better to understand the general ideas until of the general facts ."
102,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Secondly , I believe for general facts as the history facts , students have all time to learn it in the free time ."
103,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , I do n't think a little boy , if he does n't know the name of the actual President , will be a bad student ."
104,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the contrary , this boy can have the informations by other ways : television , news - paper , radio . .."
105,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And I do n't think the perfect student is the student who knows everything concerning all the topics .
106,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So for me , a good student will generally curious and in the most cases , he will search the informations by his owns capabilities ."
107,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Last but not least , it 's clear that understanding concepts is more important in the real life that learning a lot of facts ."
108,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In fact , if a young student has many abilities in learning his history lessons at the age of 8 years , but without understanding concepts , it will probably be hard for him to continue high school ."
109,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So it 's necessary to early learn comprehension and understanding .
110,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","To sum up our reflexion , it appears that understanding the main ideas and concepts is very important for a student who wants to integrate an high school ."
111,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The facts are also important , but we have all the time to get it , whereas it is not the case for the general comprehension ."
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I partially disagree with the statement that is better to have broad knowledge of many academic subjects than to specialize in one specific subject because I think that both the ideas expressed in the statement are important and that one idea does n't exclude the other one .
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In fact my opinion is that is very important to have an idea and a minimum knowledge about many academic subjects .
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",That 's an important thing because everyone should know almost the basis of general culture .
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I think that is n't a good thing when someone do n't know anything about one or several aspects of culture , for example about history , geography or science , also if the same person know very well one aspect in which he is really interested ."
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It 's normal to focus our attention , energy and maybe also all of our life about the things that we really consider important , but at the same time we should mind that these things are fundamental only for us ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For this reason it 's important to be informed , at least a little , about all the aspects of human worldwide society ."
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But at the same time it 's impossible for someone to have a very deep knowledge about all the subjects that could be studied .
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",For this reason it 's also important the existence of people who are specialized in only one subject .
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example I think that people who study something like science could n't make new theory if they should study with the same attention they use for science all the other subjects ( like history , language and philosophy for example ) ."
121,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I think that unfortunately it 's impossible to know everything .
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",For this reason we should focus our attention about what is really important for us but at the same time be interested to all the other things that appear everyday in the world .
123,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In order to understand something global , we should learn facts as well as understand ideas and concepts ."
124,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , sometimes understanding is better than learning , or in some cases it is the contrary ."
125,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It is important for students to understand ideas and concepts , because this will help them to memorise the facts and understand other issues related to the subject they are studying ."
126,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , when a student fully understands a mathematical theory , he or she will be able to resolve many related mathematical problems easier ."
127,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For some students , it is much easier to understand ideas than to learn facts by heart ."
128,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Others , on the other hand , prefer to memorise facts rather than trying to understand concepts ."
129,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In my opinion , there is no general rule stating what is more important for students ."
130,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It depends on the class the students are taking , wether it is more important to understand concepts or to learn facts ."
131,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In History class for example , learning about events and facts is more important than understanding them , it is even impossible to understand some issues in history ."
132,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Whereas in a computer , physic or a biology class for example , students are asked mainly to understand theories and concepts , they should be able to analyse data and give solutions and results making use of what they understood ."
133,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So , there are some classes that require more learning than understanding , and other classes that require more understanding than learning ."
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",I agree with the statement but only partially .
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Education is termed as the path to overall development of a person and since childhood people are trained in a variety of topics and after a certain age when they can decide for themselves the person can chose a topic or subject of his liking and specialize in it
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",At the basic childhood level the school circulus include all the knowledge required for the child to view the world in the normal sense .
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Subjects such as social and natural Sciences tell the everyday movements of the earth its location and how and why of many aspects of nature which interest the child at that age .
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",At high school level the subjects are dealt in detail and a fewer subjects are dealt at that stage so that the in depth knowledge of a few selective subjects is stressed .
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",This leads to the development of a personality and the young adult now can have a subject of his liking at undergraduate level .
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",The subjects learnt so far will also assist the person his or her chosen field of specialisation FOR EXAMPLE the use of concept of physics like gravity and movements of earth and other objects in space in the field of rocket science and design engineering .
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",At undergraduate level of education the person gets to decide about a specific subject and specialize it at his graduate and doctorate level of education if he choses to do so .
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","FOR EXAMPLE , consider the case of engineering at undergraduate level an electronics engineer can convert into a computer and electronics engineer at his graduate level using his computer knowledge on his electronic basics ."
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","In conclusion , i have to say that although specific knowledge of an academic subject is important the need for knowledge on a variety of subjects is all the more important to attain an over all developed personality for a person ."
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Particularly in this day and age when a knowledge of variety of topics is needed to survive in this technologically submerged world .
