,label,sent
47,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Many such succesful people unlike a few are very much known about the facts leading to their success .
48,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",so I strongly disagree to the statement .
49,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Youth these days are definitely giving enough time to help their communities .
50,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They thank and are grateful to all those people who have helped them taste the sweet fruit of success .
51,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I have seen and have encountered many such great achievers who not only devote themselves entirely to their own work , but also squeeze out enough of time for helping others in their times of needs and thus solve their problems ."
52,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For instance the Alva brothers , who own a production company of their own ."
53,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They produce and direct environment awakening programmes that are in the benefit of nature .
54,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Along with this they very inquisitively take part in the functions and programmes related to nature to bring about an awareness They are helping out people who need them , they manner times take up many honorary works to support them ."
55,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Thus they are doing a lot to support their community who have helped them to come up .
56,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Such successful people , once they have achieved success and reached the peak , always strive for others , especially their own family members and relatives as well to reach a higher position as them ."
57,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But this happens only if the others show an interest or are willing to do something great .
58,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Such people work 24/7 nonstop manner times .
59,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",An instance for this are many Doctors and Physicians .
60,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Their parents sacrifice a lot , so that their sons/daughters can mark a place , and after getting success , these doctors devote themselves entirely to the wanting people , the diseased people who are in need of them ."
61,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Mother Teressa in her youth days is also a great example to be looked upon .
62,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",She devoted her life from her youth till her last breath to the cause of humanity and supporting her community .
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","I totally agree with the statement because not only I find that memorizing facts is most of the time totally useless , but I strongly believe that there is no use in learning if students can not apply the acquired information in different ways ."
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Facts such as dates , names , places , and definitions are recorded in books , encyclopedias , newspapers , and electronic documents ."
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","There is no point in spending time memorizing them , when we can have access to such data if we know how and where to find it ."
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Rather than having students memorize the meaning of a word , they should be taught how to look it up in a dictionary ."
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Instead of asking students to memorize facts in a particularly history passage , they should be presented with such information just to help them understand the background in which a historical moment took place ."
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","When students are given the opportunity to transfer the ideas and concepts that are being taught into different situations , particularly when those situations are closely related to the student 's reality , the learning process `` sets in '' ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Show them the relationship between speed , distance , and time on the blackboard , and most of them will not be able to understand it ."
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","But ask them what happens if they are late for their first class , and most of them will answer without any hesitation that they would drive faster ."
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","In my experience as a Computer Science teacher who teaches programming in a local high school , I 'd rather have my students try to figure out how to solve a particular problem by understanding what needs to be done , than letting them worry about the implementation details ."
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","This approach is not easy for them at the beginning : they want to know how all instructions in a particular language are written , and they often feel frustrated when instead of giving them the answer right away , I ask them to check the developer 's documentation ."
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","Once they understand that the language details are not important , because they can always go and check how a particular instruction is written or can be used , they can focus on what is truly important in computer programming : developing the skills that are needed to solve any given problem ."
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",The most rewarding comment I have had in these 12 years as a Computer Science teacher came from a student that is now in College studying a major in Engineering .
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","I found him this morning here , at the IT Testing Center , and he said : `` Ms. Cannon , thank you for teaching me problem - solving ."
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","You ca n't imagine how I still use the strategies that you taught me in your class , even in subjects that do not have anything to do with engineering . ''"
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I do agree with the statement , in fact the most part of the advertisements we are used to see shows only perfect products , for instance : wonderful hairs when presenting a shampoo , absolutely slim dancers when promoting a diet pill . .."
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","This are only a couple of examples , but everyone of us have been upset at least once looking at the mirror and seeing that after one month using the exceptional mussels - stimulator saw at ( and bought from ) the television , he still does n't look like Jean Claude Van Damme ."
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","This means that the examples of how different are the real products from what is presented in the advertisements , can easily be collected from everyone 's everyday life ."
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Nevertheless , I do n't feel the need to criticize this feature of marketing itself : obviously it might illude people about the effectiveness of a product while it may not be as effective as that , but as long as no one is physically forced to buy the product , I do consider this one as an absolutely conventional marketing strategy ."
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In fact , in 2006 , nobody still pretends to believe in the reality of what is presented by television ( movies , as well as reality shows , as well as advertisements ) , and with the progresses made by the graphical arts , which are now available to the most part of the population , we are totally aware of the manipulations that are used to images ( just as pictures of products , or videos ) to reach the best result ."
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This is probably the most important feature of this marketing strategy .
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In the past years , in fact , it was not as easy as it is now to modify the image of a specific product to make it appear more desirable : it required lot of expensive and sophisticate techniques , which were n't available to everybody ."
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Nowadays the progressive Informatica revolution has also improved computer 's graphical skills , which allows companies to maximize the effectiveness of the advertisement presenting a maximum grade of perfection of the product ."
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I finally think this is a feature of our society : to be attracted by the ( at least apparent ) perfection , which might be false , but people like to dream , even if it is just for a while ."
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I agree this idea that the best way to travel is in a group led by a tour guide .
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",There are two reasons : relieved and export of the guide .
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","To the beginning , i 'm relieved when a tour guide leads us ."
89,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Because she knows everythingFor example , I travel to a foreign country ."
90,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","If I can not communicate in English and not mother language , I worry about it ."
91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I may not to able to listen guide and not to see the direction .
92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Then I may get lost .
93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In my case , I traveled in London alone ."
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I have a map and book which is written the details about that city .
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I walked around the city while I look the book .
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",But I got lost .
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I was so nervous because I could not find that there were no japanese and people who could speak in Japanese .
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Then I thought .
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","If I belongs to a tour group by a tour guide , I did n't get lost ."
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Next and the last , a tour guide is export of introducing ."
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Because She or he know the information better than ordinary people .
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For instance , in this case , it is also a foreign country ."
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Last summer , I went to Italy in a group led by a tour guide ."
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",This is my first time to visit Italy and also the first time to travel led by a tour guide .
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","I wanted to visit various place , so I often asked a tour guide like this ."
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Where should I go in order to eat dinner to cheep restaurant ??
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",or Which place is the best to go to the church ??
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",A tour guide always told me .
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","And also she told us the history of the city , country ."
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",furthermore she showed us the secret place where it is not written in the book .
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I felt it was happy to know .
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For those reason , I agree this idea that the best way to travel is in a group led by a tour guide ."
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Even though the heads of companies said they are very reliable in making the advertisements , I totally agree that most of them are n't satisfying consumers ' expectation ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I 'd like to give you a couple of reasons to support this opinion .
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In the first place , they including Ces and ads makers are trying to make their products seem better than product 's reality because if they do that , they can make more money ."
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For example , there is a car commercial which is shot in the paradise ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","If they do that , people , most of consumers , would expect that we 'll be there if we buy this car ."
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","As a result of this , by shouting the commercial in ideal place , the car company would make much of income ."
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Second , I want to argue my opinion as using current situation ."
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Many countries , especially developed which , the rate of asking refund or exchange is increasing in most famous companies ."
121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","This situation is not only happened in famous companies but also small , developing companies ."
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Why is it happening ?
123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I think that because of unreality of advertisement make this situation .
124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In addition , if the companies did that again and again , they will be charged more money and make this worse ."
125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","I 've read the article about this problem , in which the expert said since many company are pouring their much of money in commercial and ads , they ca n't afford to use their money to improve their products ."
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",So it will even cause the situation worse than now .
127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",From that kinds of account I asserted my opinion .
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Moreover , as I wrote it , I think the companies which waste their money in meaningless thing should their money in the good reasons such as improving the quality of their product and making new policy"
129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Many people travel around the world in different ways .
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",And it is true that one of the best ways to travel is going in a group which is led by a tour Gide .
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","However , I strongly disagree with this way of traveling ."
132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I prefer the way traveling by myself .
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",And there are several reasons for my way of traveling .
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","First of all , if I travel alone , without guide , I can experience more valuable things compared with guide traveling ."
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I agree that traveling in a group led by a guide is convenient and can visit well - known places quickly .
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","However , while traveling with tour buses you just take pictures or walk around places ."
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",You do n't really have free time to experience something special .
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","As the schedule is too tight , you will just look around many places ."
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","If I travel alone , however , I can spend my time freely and experience something unique ."
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For example , when I was traveling Malaysia , I actually stayed with native people ."
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Eventhough we could n't understand throughly , we could become a good friend ."
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",From there I could experience the way of the native people 's life .
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",It was an unforgettable experience in my life .
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Next , most people thinks that traveling with a tour guide will be cost effective but this is not true ."
145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",If you travel alone you can actually save more money .
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","As a tour is operated by a guide company , the company tries to get more profits ."
147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",So they increase the traveling fees .
148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Two years ago , I actually wanted to travel Japan by a tour guide company ."
149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",But before I book I checked how much money will cost for the traveling by using the internet .
150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",And it was surprising that the fee which the guide company suggested was two times hire than original cost to Tavel .
151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",So traveling with a tour guide is totally not cost - effective way .
152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In conclusion , the guide traveling is sometimes needed to travel certain places such as Alaska ."
