,label,sent
31,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",There are lots of arguments in favor of it .
32,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First , in most situations the facts are not repeatable ."
33,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example in scientific issues , the basic interest of general rules and equations is that they can be transposed and used in the most possible contexts ."
34,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","And to use these equations , one has to understand them ."
35,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Learning facts in a scientific field , like for example the resulting speed of an object , does not give any clue about the result of an experiment in another context ."
36,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Secondly , the process of learning is also important ."
37,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Learning facts stimulates only memory and does not give a very secured way of learning .
38,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the contrary , by trying to understand concepts and ideas , a student stimulates other parts of his mind , starts of process of real thinking ."
39,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","That kind of process is more likely to be memorized and to be useful to the student , as it is an active way of learning ."
40,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Third , a student should not only care about immediate issues such as having a good mark at an exam ."
41,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Indeed university and schools should be a place where students can develop their skills , their ability of thinking , analysing situations , etc ."
42,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Eventhough focusing more on understanding than on learning facts can be less efficient in the short time , it should be more efficient in the long term ."
43,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In addition it is also very useful in life to know how to analyse situations and understand them .
44,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Yet there are naturally exceptions .
45,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And the statement may not be true in every situation .
46,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , History or Geographic studies require mainly to learn facts and it is this learning which determines the level , the skills of someone in that field ."
47,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Let us say that even though learning facts is sometimes very important , there is always the need to be able to use them , and to understand a specific situation ."
48,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In this society , understanding ideas and concepts and learning facts are both important to the students ."
49,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Normally , most of people think first step is to understand ideas and concepts , and then second step is to learn facts , so students can use the ideas and concepts what they understood into learning facts and make it easy to learn ."
50,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , for some reasons , i prefer to learn facts is more important for students than to understand ideas and concepts ."
51,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The main reason is after students learn facts first , their own opinions and questions of the facts will appear in their brain ."
52,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They may have a different or a similar ideas or concepts of the facts .
53,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Therefore , after teachers tell students what is the true idea and concepts , they may get the answers of their questions and prove their correct opinions in their mind ."
54,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It helps students understand the facts in a better and faster way and get to use what they learn in the facts .
55,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Then , after students learn facts and understand ideas and concepts , they may use what they get in real life easily , and it decrease the probability of making mistakes ."
56,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","When students are getting to learn facts better and better , they are in their way to understand ideas and concepts at the same time ."
57,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In fact , understanding and learning have some similar advantages , students will get the ideas and use into the facts at the end anyways ."
58,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Everything depends on the students , like which way is better to them to learn and understand ."
59,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Different people may have different opinions .
60,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , for me , learning facts first contains more advantages than understanding the ideas first ."
61,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Therefore , i agree it is more important for students to learn facts than to understand ideas and concepts ."
62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I agree with the the idea that young people enjoy life more than older people .
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I think that young people have more opportunities to enjoy their life .
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The older people can enjoy their life when they are retired , they can have a more comfortable and relaxable life ."
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They have all they time for themself .
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They can spend more time with their family .
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They are not able to do all the activities that a younger people can do .
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The younger people have a different point of view of the life , they do n't have a lot of responsibilities so it 's easy for them to act how they want ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The older people have to think about their children .
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The younger people take the life easier but the older people have to think a lot before taking an important decision because they have a lot of things to care about .
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The younger people have more energy for Enyo life that 's why the older people prefer to spend their time at home .
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","While it is important specialize in one area , it is better to have broad knowledge of many academic subjects than to specialize in one specific are particularly before DECing the area of expertise ."
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",It is because it is rarely the case that an event can be explained by focusing only on one area of academics .
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Furthermore , it is critical to have well - rounded appreciation for any number of subjects in order to determine the area to specialization ."
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",The world is full of examples where a broad knowledge of academic subjects is critical in understanding the present situations .
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Understanding the war in Iraq , for example , will require one to have an in - depth knowledge of politics , economics , business , religion , social and ethnic issues , and national security or defense ."
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",One can not explain the situations without at least having some understanding of all surrounding issues .
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","( For example , can we leave out discussions on oil and focus only on pursuing democracy ? )"
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Although focusing on one particular issue is important , it can be achieved only after one has become aware of the fact that many of the events and issues are closely intertwined with one another ."
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",The purpose of the general or required courses that the universities offer to the first - year students is to provide them with opportunities to broaden their ideas and interests .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","These courses allow students to experiment , by allowing them to take courses in the areas that they might not have otherwise considered taking ."
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Being exposed to a number of subjects forces one to `` connect the dots '' and to analyze .
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For example , in one course on religions of African diaspora , I learned that understanding of religions , politics , and social factors were necessary to appreciate those religions ."
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Had my focus been only on one issue , I certainly would not have had as much fascination with the significance of certain items or rituals than I did ."
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Therefore , I believe that while it is important to specialize in one specific subject , it should be done only when one has obtained broad knowledge of many academic subjects ."
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Hence , it can be argued that having broader knowledge is better than specializing in one area ."
87,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I will talk about my own experience when i was a student in the college .
88,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I remember that when i was attending a lecture or my lab i had to understand everything told to me and if i didnt understand any part in the lecture i was going to my teacher to ask him to explain to me again , because if i didnt understand the ideas and concepts of one subject i would do bad on my test and my grade will be lower than if i understood everything and that is more important to me than a fact because a fact doesnt want me to understand just to learn it as it is ."
89,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I will give you another example if the concept about the sun as it rises every day from east this is a fact it doesnt make a sense to understand only what do you want to do is to know this fact , but when the object about the solar energy you have to understand the concept very well to be convinced you have to understand that it consists of heat and light and they can not be separated yes it is only one beam but two components so if i told you that without explaining you will not believe me because you have to understand first then you will be convinced ."
90,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",YOU can put anything else on that measure as for example the human heart consists of four chambers that is a fact but how those chambers get filled of blood and how they process the circulation in the body that is impossible to learn or just to know without explaining till you understand the ideas and the concept to believe .
91,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",i think in my opinion i can not believe anything without understanding except for the fact i have to take it as it is .
92,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",SO i agree with that statement it is very important not only for students but for any body to understand ideas and concept than it is to learn facts
93,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In spite of the general economic development of most of the people on the planet allowing more and more citizens to earn their own car , the lack of petroleum could also stop the increasing growth of production of cars worldwide ."
94,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Petroleum is not an infinite resource , and soil is made of it ."
95,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Everybody knows that there will no longer be available petroleum in fifty years !
96,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","This idea conveys a surrounding concern for environment , the protection of our planet and the preservation of our energetic resources ."
97,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In order to concretize these ideas , people started already to share cars , as they share flats ."
98,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Sharing cars prevents from economic and energetic wasting .
99,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Citizens are encouraged to take public transports such as buses or metropolitan instead of using their cars for short distances .
100,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Scientists also lanched researched to find some ways to replace cars , or at least replace soil ."
101,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But we can not deny that the general economic development encouraged by liberalism and globalization allows more and more people to own their cars .
102,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In this generalized consumer society , people can easily be lent some money to buy more and more consumer goods , such as cars ."
103,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",the globalization launched as well an increase in communications all over the world .
104,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Commercial exchanges , and new communication medias such as phones or the Internet seem to be in their golden age ."
105,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Humans are developing a new way of living based on flexibility and mobility in which cars are absolutely necessary .
106,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",A major American research center published a theory about what the world would become in the next decades .
107,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It states that human are unaware of their wasting petroleum , and that they will be unable to prevent the lack of it ."
108,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The study predicts the fall of globalization : people will have to save on transport to spare some soil , and local marked will dramatically increase ."
109,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",All economic activities will return to their geographic origin and tears will no longer be delocalisations .
110,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Up to my opinion , I donnot share such a radical point of vue but I agree that people should save on petroleum ."
111,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I predict that more and more exchange will use medias .
112,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",People will not have to move to meet others or even to work .
113,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","People will use the Internet to work at home , organizing meetings with their colleagues ."
114,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I think that , besides the decrease in the use of cars in the next two decades , there will be an expand of individuality and a loss of Humanity ."
115,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","With the development of society , there are increasing choices to enjoy life as people can play computer games , chat on line , or go to see a live performance etc ."
116,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Although these all seem to be what only young people can do as they accept new inventions and opinions more quickly and have more energy to enjoy , it is a little bit haste to assert that young people enjoy life more than older people do ."
117,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Does young people really have more time and energy to enjoy life ?
118,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As the pace of modern society fastens , young people who have already had a job face the pressure from their bosses , family members and other people , worrying about not getting promoted without recommendation , being troubled by a tiny mistake during the work and therefore making great efforts to work in the hope of completing their tasks perfectly ."
119,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As a result , they always keep in a hurry to get things done and seldom have energy to enjoy their life ."
120,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","What 's more , for the young people who are still college students , the fierce completion when hunting a job also drives them to study hard and develop many kinds of skills ."
121,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , in the college I am studying in , most of students are striving to get certificates in business English and computer skills and taking a lot of courses such as communication skills , which may be helpful in future career ."
122,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In contrast , as older people do n't have to face all the challenges , risks and difficult choices , they tend to have a more peaceful mind and enjoy life more than young people ."
123,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Some people also argue that the modern technology such as computer skills used in many methods to relax makes it hard for older people to enjoy .
124,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In fact , many old people have been accustomed to taking advantage of these innovations ."
125,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , my grandfather who is 60 years old have been good at chatting on line and downloading movies and music from Internet just like a young person ."
126,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","And also , old people can enjoy life in different ways without technology ."
127,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","They can take a walk and take exercises in a park , or listen to music sitting in a chair , and for some of them , looking at grandchildren being around is a kind of relaxation ."
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In this period of time where there is a lot information to be processed , we need both people who have a broad knowledge in many academic fields and ones who are more specialized in specific subjects ."
129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",We need a well balance between the two .
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The people who have a broad range of many academic fields are required because they can pinpoint problems more generically because of their wider perspectives .
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",One example to this is in medical field .
132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For instant , a generalist doctor has a wide range of information about human body but in small depths ."
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","However , for most of the time , they can solve the problems of their patients unless the problems are very specific ."
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",There is no need for a brain surgeon to examine the patient having problems with flue or just a headache .
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The people who have more specific knowledge about a topic is also required because by having a broad range of information with a small depth in many fields does not guarantee to solve every problem .
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",A brain surgeon has a very specific and in - depth knowledge about brain and brain surgeries .
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Revisiting the medical field example , a patient who is examined by a generalist and advised to see a specialist in brain would need a brain surgeon for further examinations ."
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",A generalist can not have specific and in - depth data in such a case .
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","To sum up , we need both generalists and specialists ."
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",None of them should be overrated .
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Unfortunately i agree with the statement because young people are not effectively so much helpful with their communities .
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Actually the most of young people think that if you do something in order to help your community , such as going for a walk with elder people , you are not considered normal ."
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The conception of normality is not useful in this case .
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In fact while it should be considered normal if you give an hand to person who need it , you are defined as normal only if you show that your not interested in actions like these which are more significant than doing only the things that you want to do for yourself ."
145,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The problem is that most of young people have an individualistic way to live their life .
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They do not think that it is possible to share time between fun and helpful actions .
