,label,sent
15,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Specialization also takes a lot of brooding of the subject matter .
16,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It may be that the subject matter in which an individual is interested to specialize , may not be good from the point of view of market ."
17,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",He may not get good returns .
18,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","After investing in a lot of handwork , one expects good returns and satisfaction to come his way ."
19,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This may not be the case if an individual specializes in one specific subject .
20,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Thus having a broad knowledge of many subjects helps a person to have a broader view about the aspects involved in any industry or any event taking place .
21,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",His scope is not confined .
22,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",He has the ability to take a decision from the plethora of knowledge he has gained from the many academic subjects he has studied .
23,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Thus generalization is always better for the prospects of an individual .
24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Actually , for some points I agree with the statement , and for some points I do n't ."
25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Because , in my opinion , ` ideas and concepts ' and ` facts ' are two interrelated issues that can not be separated ."
26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I will explain this statement with some examples .
27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For instance , we can think about history ."
28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In history , there are many facts which had also results that affected the world in a positive or negative way ."
29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","From a closer past , the war in Iraq will be a good example for a fact ."
30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Of course , there are ideas and concepts behind this war , however , ` the actual war ' which is occuring has more significance ."
31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","If we are aware of this fact , if we know it , we can do something to stop it ."
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Ideas and concepts that will be thought as solutions , come after this realization of the situation ."
33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Another example for history will be the agreements , negotiations between different countries ."
34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",These are facts to be known because they them are made at a specific time and some of them come to the present day .
35,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","As another example , from a different field , we can consider art and architecture ."
36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Both of these areas create artifacts , art products ."
37,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","But beyond that , they produce ` concepts ' , ` ideas ' and use the intellectual background of an individual ( trying to mean the artist , or the architect ) ."
38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","So , what affects an individual ?"
39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The medium that he/she comes from , the different thoughts of philosophers , thinkers he / she pursued ."
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For instance , we can think about Leonardo da Vinci or Michel Foucault , or Frank Lloyd Wright , or Zahl Hamid , and so on . .."
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Still , professionals are discussing their ` facts ' , which I understand as their art objects , books , or artifacts ."
42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The purpose of these discussions is to figure out the main idea , the concept of the people ."
43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Having any idea about these people leads them , encourages them to find out their own conceptual capacities ."
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In the light of these two examples from different fields , I want to emphasize that understanding ideas and concepts and learning facts have both equal importance for the students ."
45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","They are not free from each other , rather , they both depend on and affect each other ."
46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","A new idea comes from knowing the facts  -  and others ' opinions as well , and facts are results of specific ideas and concepts ."
47,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In this era of modernisation , where man has reached space , developed nuclear arms and made other tremendous progress , the time is more in favour of a specialist ."
48,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Though a general knowledge about basic subjects is essential the depth knowledge of specific subject is mostly required .
49,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The curriculum of a school is so devised as to teach the growing child the basic subjects like english , science , mathematics , social studies , moral education and so on ."
50,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",As the child grows a stage comes when he has to choose the subject he would like to specialize .
51,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In college the students are required to opt for a subject as their major area of study .
52,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",He has to choose his career .
53,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Nobody would disagree that there is not much of use of literature and economics if a person wishes to be a doctor or other science major .
54,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Similarly the persons opting for business need not care about studying biology .
55,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Being a medical graduate I understand that today the world is in favour of specialist .
56,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",A person if he has contracted a disease goes first to his general practitioner who tries to manage the case but if the case is not recovering with his treatment he refers it to a specialist .
57,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Thus the specialist looks into the problem and treats effectively .
58,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The specialist sometimes may face problem as he has to deal with a case who has disease in many organ systems thus he has to take the help of other specialists .
59,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The need of broad knowledge about many subjects may help in securing good positions in quiz , exams ."
60,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","There are some jobs , that require knowledge in many subject , like teaching school children , taking care of librariesetc ."
61,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But on the whole most of the jobs require the knowledge of a specific subject .
62,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In conclusion I believe that it is better to have depth knowledge of a specific subject than broader about many subject as one should not be `` jack of all trades but master of none '' .
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",`` The risk is my game '' said James Bond in a movie and I think Bond is Successful .
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The importance to improve myself is connected with trying new things and taking risks .
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I believe that successful people are the ones who try new things and do n't complain about wrong choices .
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Instead of doing always the same things , trying a new one is risky : you do n't know what is going to happened , where you are going to be ."
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But this makes people smarter and more intelligent .
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In a completely new situation , a person could improves himself and this makes a better people ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I personally prefer to choice new things : for example at the restaurant .
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","It could be a stupid examples , but it is fundamental ."
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",At the restaurant people is divided in two categories :
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",the gamblers and the `` abituee ' '' .
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The Gamblers always try new plates , new food and that excite them ."
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The feeling for a new flavor , new taste makes the choice both unexpected and exciting ."
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Of course there is the problem : `` What if the taste is not so good ? ''
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",.
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","But once you have choice a new plate , you have to own the risk ."
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The `` abituee '' are the opposite of the Gamblers : when they go to restaurant , they already know what they are going to take ."
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They do not experience new thing and so they will not improve themself : they are too closed - minded to understand the thrilling of a possibility .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The gamblers have much more possibilities to find the perfect plate for the perfect dinner .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Only with the experiments on new food , people could understand what they like and what they do n't like ."
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","I think this example , because it is strictly connected with life ."
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Successful people are successful , because they have risked and maybe they tried so new many things that , now , they know what is the best for them ."
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In the world there is a great market of change in which people have to do many choices buying a product .
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So it is difficult for a single company to get a considerable part of this market to take advantage from it .
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So I think that a common method used by a company to reach a wider part of the market is that to use advertisements .
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",An example supporting this statement is that a company presents a product in a way thanks to which you see it better .
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",You know only the good qualities and not what is wrong with the product .
89,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","This is the purpose of advertisements , to enchant yourself in a lot of different ways such as using famous actors like people who use that product ."
90,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the other hand , a company should use an expert to present its product saying him to emphasize the new concept of the product ."
91,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I know from experience that advertisements make products seem much better than they really are .
92,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , one time I ordered a product by internet because I was very fascinated by the way in which it was described ."
93,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But when I had had that product at home I was very unhappy because the product did not function as it was described .
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This was a very bad surprise for me .
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Another common method used by advertisements is that of fulling the page of a newspaper or the screen of the television with a lot of colours .
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In this way , people ' s attention is focused not on the product but on other things ."
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It is a very successful practice .
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Summing up , I think that advertisements change the real characteristics of a product in order to convince many other people to buy that object or that solution ."
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For me , this is a very bad way to sell and to trade a product ."
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Using these methods , companies make only tricks on people and before or after they will be discovered ."
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On the other hand , the best advertisement for a product is its good qualities ."
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I believe that it is more important for students to understand ideas and concepts than it is for them to learn facts .
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","It follows that , learning the facts is ineffective for the student as the memorized facts would easily be forgotten ."
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","However , students will not forget what they learn if they understand the ideas or concepts ."
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Now I shall state the benefits of understanding ideas and concepts rather than facts .
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Firstly , a student should try to understand the idea beneath a certain fact in order to remember how that idea works and leads to that fact ."
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","What I mean by this is that , if a student learns the reasons - concepts of a fact it will be much easier for him to use that knowledge in the future as he can use the concepts to reach to the fact ."
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Secondly , learning concepts makes it easier for a student to see the whole picture or in other words to look in a broader perspective ."
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","It follows that , learning through a systematic path will be more useful for the student as through generalization and specialization students may learn better ."
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For instance , when I was in high school I was not able to memorize the mathematical facts such as theorems but then I found it more easy to learn these theorems through learning certain concepts and ideas that are related to those facts ."
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Furthermore , learning the concepts and ideas appear to be more important as the facts will not be used in daily life situations ."
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","What I mean by this is that as people do need to cope with the problems of life by themselves , it will be more reasonable to teach them the ideas and concepts in order to provide them a model by dealing with their problems ."
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","It follows that , facts do not make students clever although they make them wise ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","However , the ideas and concepts can make the students clever if they try to adopt these in their lives ."
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","To sum up , learning the concepts and ideas appear to be more important as they provide a long - lasting and effective learning ."
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Therefore , instead of learning facts students should try to learn the ideas and concepts as they can remember these in the future and use them for acquiring the facts they need ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Last but not least , systematical learning is the key to achieve success so learning ideas and concepts provide this systematical learning ."
118,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Yes , I agree with the statement that `` Young people nowadays do not give enough time to helping their communities . ''"
119,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Intact , in today 's highly competitive world , most young people 's sole focus is personal success and glory ."
120,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",An aim that they start chasing from a very young age .
121,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","From getting into the best college , to getting the best job and making the most money ."
122,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",These are the priorities that drive the young these days .
123,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Helping the community is never really a pressing concern for the young .
124,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Take for example the `` Brain drain '' in countries like India .
125,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",A phenomenon where most young and brilliant people choose to pursue their studies and careers abroad in countries such as the USA and others in Europe .
126,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Their main motivation is a better standard of life and earning more money .
127,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Most of these people never return to their native country and as a result deprive it of their input and the much required help .
128,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Young people who do have strong morals and want to help their communities and country , often feel helpless in doing so and feel that they do n't have enough power to make a change alone and that they would be in a better position to help their community if they were successful and powerful ."
129,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As a result they put off helping their communities , while they pursue their careers ."
130,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Some of these people do follow their original intentions and work for their community , but most get caught up in their worldy affairs and find that they do n't have the time or the inclination to help their communities ."
131,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Well in my opinion , its not really the fault of young people who are driven by their ambitions and ca n't find the time in their very hectic lives to help the community ."
132,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",You could say that the world is heading towards this situation of apathy because of the ever increasing need to stay ahead of the competition and succeed in the global environs
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I think it is more important for students to learn facts than it is for them to understand ideas and concepts .
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Students need basic knowledges first .
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Furthermore , students will use knowledges more often rather than only ideas or concepts ."
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Finally , it will be easier to understand ideas and concepts when the students have enough knowledge and facts ."
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","First of all , students should be logical first ."
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Students are on the process of being mature and completed .
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Humans will not become mature or knowledgeable if they do not learn facts .
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In my opinion , a person get sufficient facts an"
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Second , students will use knowledges more often rather than use ideas or concepts ."
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For example , there are lots of assignments which the students are required to do ."
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",The most of assignments are about researching and analyzing something .
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Even if a student who is lack of facts knows many ideas and concepts , he will not get high marks ."
145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",It is a very obvious fact .
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Not only in the school , but also in the future when he get a job and work in the company without facts and knowledges , he will get into troubles ."
147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Finally , when they have sufficient knowledge and facts , they can understand ideas and concepts easily ."
148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For instance , a student tries to understand a concept of democracy ."
149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","If he has knowledge about democracy , it will be much easier to learn what is democracy ."
150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Therefore , that learning facts is much more important for students rather than understanding ideas and concepts ."
151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","It is due to the fact that students need knowledges first , that knowing facts will be much more useful rather than understanding ideas ."
152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Also , when they have enough facts and knowledges , it is easy to understand concepts and ideas ."
153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I do not mean that ideas and concepts are unconditionally wrong .
154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","However , facts will be more useful when the students complete their projects or when they work in the society in the future ."
155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In my opinion , to specialize in one specific subject is rather than to have broad knowledge of many academic subjects ."
156,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",The reason why is because specific subject use to our life .
