,label,sent
26,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",However being optimistic I would look at it from technological perspective where technological advancements could replace oil by a commodity which is more abundant in nature ; water for example .
27,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Since Earth is covered with 3/4 's water and water is made up of oxygen and hydrogen ; it definitely has the ingredients a futuristic fuel .
28,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Moreover I feel we could have lesser in another way i.e cars be replaced by hovercrafts which would reduce ground traffic by enabling one to travel through air .
29,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In my opinion the quantity of cars would not become less ; as continuous advancements in technology will definedly provide solutions to the existing fuel problems .
30,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Some people think that the best way to travel is in a group led by tour guide and other people prefer to travel alone .
31,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I prefer to travel alone with my own organisation for different reasons .
32,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I disagree with the fact that the best way to travel is in a group led by a tour guide .
33,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I want to explain you my opinion and give you personal experiences .
34,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First , when you travel in a group led by a tour guide , this person proposes you to visit only the most important place and not obligatory the most interesting place ."
35,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , I travel in India for two month alone , without guide and I visit and I discover a lot of small place very interesting ."
36,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I visit village and I can understand the real culture of this country in this small place .
37,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Second , the tour guide is often an international person and not a local guide ."
38,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I think this point is very important .
39,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Nobody can explain you a country like a local people .
40,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",One time I travel in Paris and I take a tour guide to explain me the story of `` Versailles '' .
41,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This guide was japanese and she speaks not very well french !
42,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I like to spend time to speak with the other people of a country .
43,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Third , I like to be free when I travel ."
44,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I like to stay one night more in a place if I like this place .
45,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","When you travel in a group , you need to follow the guide ."
46,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I understand that a lot of people prefer to travel in a group led by a tour guide .
47,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For instance , old people can enjoy , because they have a good organisation with this way to travel ."
48,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , I prefer to travel alone an to be free ."
49,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I respect an other opinion but I am sure that the best way to travel is not in a group led by a tour guide .
50,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I do agree that in twenty years there will be fewer cars in use than there are today despite the rapid increase of car consumption .
51,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",My reasons to believe so are stated below .
52,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First of all , more and more people are willing to take mass transportation to go to work nowadays than a few years ago ."
53,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Because the traffic jam is more and more serious , people living in the cities prefer to take buses and subways to go to work to avoid such heavy traffic jams ."
54,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",With the scarce of resource this problem might not be solved in years .
55,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","What 's more , to ride in mass transportation saves people valuable time to do other productive things ."
56,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Beside riding on mass transportation give city people more time to relax and think for their lives on their way home and to work .
57,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Secondly , governments all over the world are becoming more aware of the pollution cars bring ."
58,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Some governments even set up rules to ban certain cars to run in the cities during particular times .
59,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Such rules forbidding the use of certain cars will continue to effect in the long run .
60,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This will help to reduce the use of cars gradually .
61,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Thirdly , people today are more concerned with their own health than ever ."
62,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Some may even walk to work or ride a bike to work instead of driving a car .
63,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","On weekend , more people go biking instead of go driving to rural resorts to relax ."
64,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Taking the popular biking clubs for example , they are developing quite rapidly to support the idea a lot of people are holding today that it 's better to travel along with physical exercises ."
65,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",These kind of change helps me to belief that there will be fewer cars in the future .
66,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In spite of all the above , the rapidly developed mass transportation system and the widely accepted concept that health is most important in one 's life both add up to my belief that there will be fewer cars in use than there are today ."
67,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","To sum up , with the widely spreading concept of maintaining good health , the utility of advanced mass transportation and the help of the government , there will be fewer cars in 20 years use than there are today ."
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","As people get older , they realize what was obvious from the beginning : that they will die ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Eventhough this may sound sad , it still is the truth that we all share ."
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","By realizing and accepting this unchangeable fact , people start to enjoy life more than they did in their young years ."
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",So I must say that I disagree with the statement that young people enjoy life more that older people do .
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Being young is like being god .
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",You feel that you are capable of doing anything and everything .
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",This misleading idea push young people to their limits .
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","They spend their time trying new thinks , without any kind of commitment , until they are done with the excitement , which they felt due to the fact that they are trying something new ."
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In this sense we even can say that young people are like scouts , they just cant sit still and enjoy something ."
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They always feel the urge to go forward and explore the horizon .
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","On the other hand ; older people are in peace with the fact that their time in this world is shorter than the rest and they cant do everything with the time that left to them , so they try to settle down and enjoy things that they encountered throughout their lives ."
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Thats why we can see older people everywhere who is doing something which can be seen as boring for younger people .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",For example sailing or painting .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Another important fact why older people do enjoy life more than young people is that they accomplished what young people cant taste .
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Older people had spent more time on this earth that younger people so we can say that they had their own share of succes ; they formed families and most probably maintain the survival of their genes .
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",This gives older people a feeling of victory over life so they can spent their time celebrating it .
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Just feeling like a long war is over and peace is established : a peace with themselves .
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",To summarize we can say that old people enjoy life more than young people because they spent enough time to overcome their urges .
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",They had enough experience to realize what they really want and they go for it .
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Moreover ; they realize that their time is limites so they want to make the best of it .
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","All these , help old people to enjoy life more that young people do ."
89,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In olden days we use to hear people saying `` Jack of all and Master of none '' .
90,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Well , it means that the particular person is skilled enough to perform many tasks but not in depth ."
91,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","These people can find jobs , works in many different places earlier but not today ."
92,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Yes , today we belong to the world of Specialization ."
93,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",By specialization we mean that the person is not master of all but Jack of one thing in particular .
94,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","These principles apply to our daily schedules , programmes and studies even ."
95,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Like around us we can observe the height of miniaturization being achieved by companies , scientists etc ."
96,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","These can only be achieved if the person has a thorough knowledge about a particular subject , regarding its principles , designs oriented its pros and cons and many other things ."
97,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As a result it takes people to study further go for Masters , we can see people pursuing their Ph ."
98,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",D 's in a particular topic which an undergraduate student would have read under a chapter .
99,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So knowledge in depth about the particular topic or a subject can result in many interesting conclusions and its amazing results can benefit people later on .
100,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Though it requires a lot of yardwork to have knowledge in depth but on the other hand it can help the world with new discoveries and inventions .
101,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But along with the specialization one needs to take care regarding the fatigue which results to an individual practising the same instrument for many years .
102,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",As a result along with specialization person should involve in various other activities too so that his interest in a particular application is maintained .
103,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Since its the world of specialization so we need to be specialized in a particular task and help this world with its demanding needs .
104,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","And along with it we need to take care of our interests , refresh ourselves well within time and work more enthusiastically in future ."
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In general , many people think young people enjoy life more than order people do ."
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I agree this statement in terms of young men advantages .
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","There are main three reasons that my ideas support effectively , like activeness , study and knowledge ."
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","First of all , I gonna introduce young people active points in comparison with older people ."
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Of course , there are many older people that are active or powerful ."
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","I , however , think in terms of physical and mental factors young people superior to older people ."
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For example , in case of sports young people can run and jump , and they can train your muscle that is used each sports such as transitional sports or silence sports ."
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Then , I gonna indicate that young people can study many things that is interesting or excited things for young people ."
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","About students , they can learn various fields that students want to study ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","By doing so , students grow with previous ."
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Finally , I gonna state that young people can acquire many kinds of knowledge from older people ."
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For example , it is part of family like relationship among grandfather or grandmother and children ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","When older people talk about war that is experienced in while growing up directly , young people can know war incidents ."
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In conclusion , I think young people have stronger part in enjoying life ."
119,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",A surgery was curried out that weather it is more important for students to understand ideas than it is for them to learn facts .
120,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","There are a large number of people belive that it is more important for student to understand ideas : on the other hand , only a small amount of people who think that lt is more important for them to learn facts ."
121,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","in my opinion , I tend to stand on the side of majority ."
122,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","First of all , the first reason why I agree with the dear is that it is important for student to understand what they have learned ."
123,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For insteps , if a student do not understand what he just learned , he could not pass the text in his classes ."
124,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","in the same way , he can not get enough credit and he can not have a good future.a student even do not have the basic knowledge , how could he learn fats ?"
125,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Alouthgh , the first reasons i mentioned is a important reason , but it is not the only reason to examplar , the second reason also"
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The development in technology has reached a point that , it is very difficult to predict what invention will be done next ."
127,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",There are many technological inventions that people could not even imagine some years ago .
128,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","I am completely comfortable to say that cars will be improved imaginary in twenty years ; on the other hand , the increase or decrease on use of cars will depend to the calling the developed machines cars or something else than car ."
129,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In my opinion cars will decrease considerably on roads , because the nowadays researchers even start to test the flying cars which are independent from ground , furthermore ; these machines look like cars but transport people like planes ."
130,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","These machines will not use ground roads , for the reason that ; cities are settled and modifying roads are impossible at the moment and the only way to deal with the traffic jam which big cities have the transportation system will be in the sky such as planes ."
131,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Today big cities have difficulties on solving traffic problem , besides ; another solution is that , in order to solve this problem the machines that will be used to transport people will have more seats in it so that , it would transport as much as people that it can ."
132,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",By this type of machines transportation will become more easier and quicker .
133,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","According to population growth on earth there will be more machines to transport people , this means that the need of transportation machines will increase so that it is obvious that there will be more needs for seat in the machines twenty years later ."
134,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In conclusion , I am not sure that , the new machines that transports people by flying to their destination , is going to be called the term car or not , I this"
135,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I disagree with the idea that it is more important for students to understand ideas and concepts than it is for them to learn facts .
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",this is two reason .
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",First of the reasons is we should learn facts because we have to know what happen in the each country and get a information from learn facts .
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","for instance , when i learned some facts by something ."
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",i got to understand what happen nowaday and if i do n't know everything about facts .
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",i can not explain to people what happened yesterday or today .
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Second of the reasons is we do not have to understand ideas and concepts .
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",because we could understand ideas and concepts any time .
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",but facts have to learn than understand ideas and concepts .
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","if we miss to learn facts , we could not learn anymore that happen ."
145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",so we can get more skill and knowledge if we learned facts .
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","for example , when i tried to understand ideas and concepts , it was much harder to understand , but when i tried to learn facts , it was easy to understand and i was interest them ."
147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Therefore , i disagree with the idea that it is more important for students to understand ideas and concepts than it is for them to learn fact ."
148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I do n't agree the idea that it is more important for students to understand ideas and concepts than it is for them to learn facts .
149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","From my point of view , understanding the ideas and concepts and learning the facts have equal importance because at first without facts ideas and concepts ca n't be understood ."
150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Let me explain this with a personal experience , I 'm studying textile engineering at university , in all classes our lecturers tell us the facts about textile materials and the facts about how they are produced ."
151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",And then we argue on how we can improve the material qualities and production techniques and in the end of the lesson lecturer gives his/her ideas about them .
152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",By this way we learn the facts about the materials and production techniques and understands the ideas and concepts about improving them even we can create our own ideas .
