,label,sent
10,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Dont these people enjoy their life ?
11,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Dont they enjoy their life by giving a complete devotion to their work and benefiting millions of others  -  including youth .
12,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","At the end of the day , to make earnest decisions we need to rely on older ones , we need to seek their opinion without which our work wont progress ."
13,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And dont they enjoy giving their valuable opinion to us ?
14,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",This means that enjoyment can not be restricted only to regular partygoers and for the ones having a great friend circle .
15,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","One can derive enjoyment from his work , from his decisions , by spending time in company of those whom we love , by sporting , by entertainment ."
16,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And any of these terms are not restricted by age .
17,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The only thing required is inclination towards doing things from which one derives pleasure .
18,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And thus I conclude a negative assertion towards the authors topic .
19,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Shaping of the human thinking style is possible .
20,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",There is a fact that people from different countries have different reactions to the facts surrounding them .
21,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",This difference arises from the various education types in schools and the families .
22,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",There are two ways to teach something to somebody .
23,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The first one is teaching the reasons , therefore the ideas and concepts ."
24,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",By this technique the student will be learning what is going on .
25,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",There he will have the power for making judgements and forecasts about the stuff learned .
26,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","For example , he/she will will be able to fix something he has learned by means of repairing it , or will be improving that thing ."
27,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",In two cases what happens is natural .
28,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","However , this method seems to be best fit for a fast evolution , has a negative side ."
29,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","The other side of the medallion is that this process will be extremely time consuming , when we the number of things to be teached increases ."
30,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The other side of the medallion is learning by facts .
31,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",In this case the the learning curve is steep .
32,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","Since the student learns little about the ideas and concepts , he/she will not be able to comment about it in the future ."
33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",So this stuff will be prone to segregations .
34,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","In addition , the learned stuff will not have a change to improve until the learner is genius ."
35,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","To sum up , the possible two techniques stated above are like two very different things ."
36,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",But its maybe the most important thing to be realised that all human beings are different .
37,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",As we all have different abilities and inabilities .
38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",The real thing is to decide which process is best for the student being teached .
39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","A genius will learn faster , so load all the data with only facts to him k , he will just ask one thing to get the idea , and invent something ."
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Choose the right combination for the custom class that you teach .
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",That 's why the teachers are being trained for .
42,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I do agree that young people can enjoy their lives more than the older people .
43,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",One can do things while he is young but can not do the same things when he 's getting older .
44,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Not only that , but a young person does have much time to live and enjoy his life more than the older person ."
45,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Many books can be written When talking about things that are only can be made when a person is young .
46,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","That 's because when a person is young , he is usually more powerful ."
47,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example , if there is a trip , the younger person can go and enjoy every minute in it , while the older man can still go but he wo n't get to enjoy the trip as the young man had ."
48,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Many things can be done when a person is younger such as , travelling , having adventures , attending many events in many courtiers away from his ."
49,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , the older people can do the same things but they will not experience the same feelings as the young people did ."
50,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The reason for that is that they can not do many activities as the young people can do , since these activities require a certain skill or power that the older people lack ."
51,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","From the other hand , Age is a very important issue when talking about enjoying a thing ."
52,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Young people do have much time to enjoy a thing such as , visiting new places and staying there for a while ."
53,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Also , they do have enjoying the job experience by working in different jobs and gaining skills from such opportunities ."
54,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Those things can not be done by older people since they do not have time for trying new things or living a new experience .
55,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In addition , young people can have kids and play with them by all means like , going to the gardens , having a picnic , or even driving them to their schools ."
56,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",All that can be done with a clear mind .
57,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","While older people is getting afraid from the death in any moment , young people do n't have the same threat upon their shoulders ."
58,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In the last but not the least , Young people do have the advantage of having so much joy in theor lives more than the older people because two criterial , The ability for doing many hard and tough actions , and the age restriction ."
59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I agree with this statement because I believe that trying new things and taking risks are more interested than knowing how to do well .
60,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In my case , since I was ten years old , I have been playing tennis , so I practice tennis every day and sometimes compete on the tennis ."
61,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","When I play on the match , I try to play new thing which is so fantastic for me , and usually , when I try nestlings , I can win the tournament ."
62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","in similar to successful people , trying new things and tasking risks are connected to successful things : sports players and successful businessmen ."
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Successful sports players are always trying new things and take risks .
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For example , Roger Lederer , who is tennis champion in the champion ."
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","He always enjoys the match as well as try new things , which have high risk ."
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","However , he is not afraid of taking risks , and he hits the ball to the opponent '' weak point ."
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","He takes energy from trying new nestlings and taking risks , so he would be tennis champion in th world ."
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Therefore , I believe that similar to him , sports players show that taking risks and trying new things is necessary key ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In addition to successful sport players , successful businessmen or women are apt to try new things and take risks , but sometimes , they think that taking risks and trying new things have dangerous , but we can make a lot of money and fame ."
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Also , in today 's society , which is democracy as well as competition society , so they always demand winning ."
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I believe that trying new things and taking risks is concerned with successful people .
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In fact , sports players and businessmen or women show that ."
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Are you talking about just young people !
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Do you think that oldest people are much helping than young people to their communities .
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Is it a joke ?
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Everyone thinks themselves in this world .
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","You could be young you could be old , it does not matter ."
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",World has changed .
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Unfortunately this not the time of our grandfather 's .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Everyone has been trying to keep its own territory .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",It could be popular in especially young people but its not their guilty .
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",It is not a beginning of everything .
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Young people are just a result of what happened before them .
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",So if you want to make them help to their communities why do n't you start from the top of the societies .
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Someones should have to show them how they would be good young people for their communities .
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",I mean i am not agree with that foolish idea about young peoples .
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",If you want to decide somethings about a community you should not separate the community .
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Because the old people in the community did n't came from the space .
89,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",Once in a time they were young .
90,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",So it 's not repeated to young people .
91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]",It 's related to our minds .
92,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The issue stated by the topic is whether or not in twenty years there will be fewer cars than today .
93,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I believe that it is impossible to have less cars that today .
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","One reason i believe that will not be fewer cars is because to have a car means to be independent , and who want not be independent ?"
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","i mean that in a normal family everyone want to have a car , for instance a car is necessary fot the husband to go to work , another car is necessary to the wife to go either to work and make shopping , and we can not forget sons or daughters ."
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So the situation is very prevedible , if everyone want a car , the number of these cars will increase in the future ."
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Another reason i think there will be more cars in the future because a car is looked like a status symbol .
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For example who has a expensive and sportive car , like Ferrari , wants to show to other people that he or she is a rich man or woman ."
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","another reason i think that there will be more cars is that today as in the future there is the opportunity to chose your favourite car , i mean that there are a lot of kind of cars and a lot of brands ."
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Automotive factory are trying to satisfy customers needs with specific kind of cars and give to them the possibility to chose almost everything in a car , for example the colour and the material of the seats , the colour of the whole car , and also the model of the engine : diesel or not ."
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",As we can see people can obtain its whites realized and often without paying a lot for a car .
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In conclusion in the future the number of cars will be higher than now , because people need to be independent and choosing a customized car is not anymore difficult ."
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I agree that successful people try new things and take risks rather than only doing what they already know how to do well .
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","For example , when Albert Einstine discovered new things , he did n't know any of those things ."
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",He was n't familiar with his discoveries and did n't know them well .
106,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",But he took a risk and tried new things which lead to his great discoveries .
107,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","If he did n't take risks and just kept doing what he was already familiar with , he would have never found out all those famous discoveries that he did ."
108,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Because he took risks and tried new things , he discovered new important things which made him successful ."
109,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Another example is the Lewis and Clark expedition .
110,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Before they went on their trip , no one knew what was waiting for them in the west ."
111,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","But Lewis and Clark took a huge risk , leading a group of peoples into the west , hoping that there would be a great discovery there ."
112,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","If they just stayed in areas they were familiar with , they would have never found the great west ."
113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","Because Lewis and Clark tried something new , they were able to find the west which made them very successful people ."
114,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",My last example has something to do with something that can relate to everyday people .
115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",My little sister was working on a science project last week .
116,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","After she had done all the required things , she took a look at her project ."
117,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",She was worried that she would n't get a good grade on it .
118,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",So she called me over and asked what she could do to make her project better .
119,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",I told her that she should do something creative that other students would n't do .
120,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",Something creative would make her project stand out and catch people 's attention .
121,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",So my little sister took my advice and did something that was n't even on the rubric for the project .
122,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","By doing this , she was taking a huge risk of losing points on her project ."
123,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","But because she took this risk , the teacher told her that her project was the most creative project and got extra points ."
124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","By taking the risk and trying something new , my little sister was able to earn extra points which made her grade over 100 % and also a very successful student ."
125,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","In all these examples , they would have never been successful if they did n't take the risk and try new things ."
126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","But because they tried new things and took the risk , they were successful ."
127,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",I totally agree with this statement .
128,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And I think a lot of examples can be found in everyday life .
129,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Just look at the advertisements you can get in the normal supermarket , like food ."
130,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In the advertisement everything seems very healthy , even the chocolate nut cake with cream ."
131,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The company of the product tells you how much vitamins or other healthy things their product contains .
132,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Maybee , that there is a huge amount of a special vitamin found in the chocolate nut cake , because of the nuts it contains ."
133,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But the advertisement does n't mention how many fat is in there because this of course would n't turn out to be a very healthy figure .
134,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In the past years the advertisement tried to capture probable buyers of their product with the signs `` zero fat '' or `` zero sugar '' .
135,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","But honestly , who ever expected a lollipop for example to contain fat ?"
136,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Other non - eatable products like detergent or facial creams as well are not the magical liquids and fluids they pretend to be .
137,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Many people let the advertisement lead their trolley in the supermarket .
138,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And when they are at home they discover the truth behind all the colorfully promises .
139,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","One thing that shows , that even the politicians are aware of the dangers of the all to promising advertisement is the prohibition of tobacco advertisement on TV and in newspapers ."
140,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The tobacco industry has a lot of money , so they can afford the best advertisement which promises the consumers freedom , coolness , cleverness and a lot of other things if only they lit a cigarette ."
141,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",The fact that wealthy companies can spend a lot of money on promising advertisement on the other hand means that that smaller companies that ca n't afford expensive advertisement ca n't promise too much to the consumers .
142,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Of course this does n't mean , that products with less promising advertisement necessarily are healthier products ."
143,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",But in my opinion it is more likely .
144,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In this easy I 'm going to answer question which is based on my experience about '' Should successful people try new things and take risks rather than only doing what they already know how ro do well '' .
145,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",And i will give my opinion whether I agree or not with this statement and give some reasons and examples to support my opinion .
146,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Will I think that successful people should always try new things and take risks rather than only doing what they already know how to do , because in order to succeed in your life you have to try new things and take risks because it makes you learn more about your self and life , so for example , I have lived my whole life in Saudi Arabia a have lived there for about 18 years , and now after I finished high school , I came to the united states to get my university degree there ."
147,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","So it was hard decision for me to make and it was also a risk to do that and also its anew thing for me , but it was a good decision to make even if there was some risk but in order to succeed in life a have do it , so now I am in whole different culture than I was in , and I am learning new things and I have been in A lot og risks a tried clot of new things , but it was good for me ."
148,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","But it was good for me that I made this decision because I leared clot from it and if I did n't do it I wo n't succeed in life , so if I just sated in my country and do that same things as I do I will not succeed and learn new things ."
149,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So in conclusion I just want to say that if u want to succeed in life you have to always try new things and take risks in order to succeed because it maked u learn more and more about life
150,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",So
151,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",We should first agree on the definition of `` young people '' .
152,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Young people are those people who aged more than 15 years and below adult hood .
153,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In fact this repressive a good percentage of our societies .
154,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",That 's why it is important to analyze such phenomenon .
