,label,sent
38,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","The required volunteering time is high , and connected with the grade ."
39,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In those way , young people do help their communities ."
40,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","I think it hard work to young people , and they do well until now ."
41,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Second , we should understand that young generation has numerous things to do and they want ."
42,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","When I think the young generation from junior - highschool students to 30 's , it 's easy to guess that they are really busy ."
43,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","School , company , friends , families . .."
44,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",Their heads are already full of thing to concern .
45,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","In my case , I 'm 21 years old , there 're lots of things to do im my school and house ."
46,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","It involves homework , studying , housechore . .."
47,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Actually , I ca n't breath easy ."
48,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",There 's no time to think about something unimportant .
49,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Like me , other young people has not enough time to draw the dream and future ."
50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","However , according to survey by KBS , a famous broadcasting system of Korea , young generation spend more than 20hours in a week to help their communities ."
51,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]",I think that 's enough .
52,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","Shortly , I think we all"
53,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",I would very much like to have the dilatory of supporting the argument or rejecting for my question .
54,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",what makes a person to agree this statement ?
55,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",is it the pollution effect on which any person gives to choose this question or is it the decrease in the car prices that any person bases his answer to agree this statement ?
56,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",As far as i am concerned the statement is wrong and instead the number of cars would increase owing to the decrease in car price .
57,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","No body would disagree with me if i say that the number of cars would comedown , instead i will say the reason why more number cars would still be in use , which is because there is tremendous amount of competition among the car manufacturers ."
58,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Obviously to increase their sales they would come out with various offers as a festival gift .
59,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",and also growing economy of the people allow them to buy a car which would automatically increase the no of cars .
60,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","To explain my answer i would quote an example of my city where no of car purchasers are getting increased and also as far as the latest data are concerned , each family in india would own car in the next twenty years and also i do not see any reason for the number of cars to comedown in the next twenty years and also as the car provides you much comfort , no people would love to loose that option ."
61,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","So , that is why i would completely disagree with the statement mentioned above that `` in twenty years there will be fewer cars in use than there are today '' ."
62,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Instead i would tell you that the no .
63,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","of cars in usage will be higher than there are now , considering fact that the companies sell the cars at a cheaper rate and also the increasing economy that would allow the people to buy a car and also the comfort that the car provides ."
64,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",Is in a group led by a tour guide the best way to travel ?
65,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","I think it is , because when you go to a new place , sometimes you do n't know the city well or you could take the risk to be missing ."
66,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","If you go to a new place , it would be better to be guided , so that if you have any doubt or any question , you will be sure that the guide will have the answer ."
67,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","You do not have to be concerned about knowing everything about the places , the building , the ways and you would only enjoy the trip ."
68,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","On the other hand , if you travel by yourself , without a guide , you must ask for some address or buildings name if you do not know it ."
69,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","It would take more time , it could be frustrating and it could make you spend a lot of money on taxis , buying maps or getting back from wrong places ."
70,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","A tour guide is a person who knows the places that he or she is showing , and he or she would teach you some of history , because he would talk to you about the places you are visiting , its origin , its name , about what is it made of and all kind of things that would take a lot of time to learn ."
71,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",It is safer for a person to travel in a group and with a tour guide because they do not take the risk of visiting dangerous places .
72,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","The tour guide would tell you what places are safer , at what time is better to be and the right moment ."
73,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",To travel in a group could be better because you can learn from the other persons .
74,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","If you do n't know the name of a specific building , another person could know and tell it you ."
75,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","If somebody else does not know the history of a specific place and you do , you could teach him or teach her ."
76,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",It could be frustrating to be in a foreign place and ton to know something that you want to .
77,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","To be guided by a tour guide could have an expensive cost , but you have the security of a person who knows where to take you and this way you would only enjoy your time on learning ."
78,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","You can visit a place and not to learn anything about it , and it would be bad because that is the reason of why you are visiting that place , in order to learn more about it ."
79,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",A tour guide must have enough culture and knowledge so that he answer all your questions .
80,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",I do not support the statement stated .
81,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",The reasons that support my contradiction are stated below .
82,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Cars are being manufactured in counts of thousands per day per unit throughout the world .
83,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Automobile technology is one of the most progressive aspect of today 's generation .
84,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",It has become the basic need of mankind .
85,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","In fact , without the use of automobiles , life today would have been very difficult ."
86,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","For public transportation , automobiles are required ."
87,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",They are used in transportation of goods from one place to another .
88,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","All basic and essential requirements such as ambulances , fire trucks , breakdown wagons , cabs etc are all automobiles ."
89,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",It has become a matter of concern regarding the disadvantages and ill - effects automobiles reflect .
90,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Problems such as environmental pollution , noise pollution and the rapid depletion of fuel reserves are the talk of the day ."
91,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Fossil reserves under the Earth 's crust that have taken millions of years to form by sedimentation and organic decay are being exhausted at an alarming rate .
92,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",An extrapolation from the current fuel reserves indicates that all of the present deposits will be completely exhausted in the next 50 years .
93,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Then what will happen ?
94,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",What about the millions of cars and automobiles running throughout the world ?
95,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Will transportation come to a standstill after an estimated span of 50 years ?
96,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",The answer is a no .
97,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Today 's world is very advanced in science and technology and this advancement is accelerating at an unimaginable pace .
98,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Since primitive times , man has always invented ways and methods to enhance and improve things to fit his lifestyle the best ."
99,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",So will be the case now .
100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Research has already begun in finding alternatives sources of energy that can serve as a substitute for petrol and also keeping in mind the problem of pollution .
101,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Man is said to have the most intelligent brain of all creatures .
102,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","God has made the human brain in such a way that it can think , analyze and invent new ways that would ameliorate the ordinary present into a better future ."
103,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","Alternative fuel substitutes such as hydrogen power , nuclear power have been a favourite topic in research labs ."
104,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","In fact , there has already been a launch of the first water - powered car ."
105,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",These improvements will continue and there wont be any decline in the number of cars after twenty years when compared to those we see now .
106,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Advertisements have been known for a long time .
107,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Some historians say it began during the Roman empaper time .
108,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It have been used since then in different regions and cultures .
109,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","However , It is used today for different purposes in different places ."
110,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","The Advertisements could be on TV , radio , or prented forms ."
111,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Mostly it is posted by companies or business people to sell their items or servewes .
112,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","As a result , all advertisements will make the product or serves appear in the best form or situation ."
113,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In my opinion , Almost all advertisements make products much better then they are in reality ."
114,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","These days , companies and businesses campest with each other to sell their product to more customers ."
115,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They use the advertisements as an essential way to reveal the product for the customer and try to convince him about their product .
116,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",They try so hard to show the best features of the product or the serves that Thay have .
117,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Alternatively , Thay know the negative parts of their product or serves , but they never say these parts unless the low ask clearly to do so ."
118,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","For instance , there are advertisements about fitness equipments on TV that appears all day almost on every channel ."
119,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",These ads talks about the product as if it will help you with all your fitness needs .
120,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",In the ad they mention the easiness of using the equipment and how light it is .
121,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Furthermore , Thay say it dose not require Frome you a hard work and it will save your time ."
122,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",All of these clames are not true at all .
123,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Its clear in this ad that Thay ara trying to say some thing the the customer wants to hear .
124,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",so that he or she will by it based on what they think about the product not about what the product provide .
125,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","In conclusion , ads these day is not what it should to be ."
126,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",It would talk about the true good things in the product and the bad things so people can petermen wather to bey it or not .
127,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Young people nowadays are pointed for neglecting their communities since the activities in which the younger generation are in demands much more of Thier attention to Thier own needs thereby not giving the required amount of time their communities .
128,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Now in general broadly focusing on the issues of the younger generation the major outline we can draw is their survival in this world has become the most difficult challenge for themselves like the pace of the life , to be front on many occasion whether its a professional or a personal , the competition which he is forced to be a part of it ."
129,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","when we say nowadays we mean , earlier people gave their time to help communities because life at that stage was not having that much pace ."
130,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","But the morals of those younger generation were far better when it comes to help therewith present generation , why not these generation people give their time because the todays world is a world of technology ."
131,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",everything travels at a faster rate & in this speed the basic moral values are going away from the present generation since everybody is thinking of himself first then the rest .
132,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","But the basic idea should be poured in the present generation that every young of their community is a pillar , if the pillar is not strong then the community Wil not grow properly ."
133,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",for example
134,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","Yes , i do agree that nowadays young people are not giving enough time to their communities ."
135,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",If these continues like this then which ever community it may be will have to pay for the lose they may face in coming years because of Thier younger generation negligence .
136,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","The main topic is about when the people enjoying there life , when they are young and old ."
137,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",People do enjoy there life in every part of there life .
138,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Hear we compared two kind of people who are young and the people who are older .
139,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","When you take younger one they are new to the world , they dont now what is true and what is wrong they curly depend on there parents ."
140,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","They majorly have only there works they are eat , play and sleep ."
141,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",They eat food to gain energy after gaining the energy they spend there energy by playing and after getting week they go for sleep .
142,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",These are the main three functions they do in there child hood .
143,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",They dont have no tention about there life .
144,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",These how children enjoy there child hood .
145,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","When you take a person who is old enough , he is total independent of him self ."
146,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",what ever he has earned in his younger life he has rite to spend his money .
147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",But if the person did not saved any money .
148,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","His life will become horrible , no one takes care of him ."
149,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",Even in that age he has to work for the daily food .
150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",They might have even some health problems in that ase there is no chance of enjoying .
151,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",In countries like U.S.A. they prefer leaving indepertant .
152,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",At the age of 15 or 16 they try to de indepatement .
153,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","they think of them self when it comes to the old age , that is the time where they need support ."
154,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",I say that people enjoy there most of the life in child hood compared to old people .
155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","For me , as I am one of the young people according to nowadays , I belive that we do give enough time helping our community ."
